index,Year sold,Month sold,Day sold,Street,Street number,Kind,Number of rooms,Floor,Squared meter,Price
7565,2017,7,9,המלחים,2,דירה בבית קומות,3.0,11.0,71.65,1600000
7566,2017,7,9,אברבנאל,39,דירה בבית קומות,4.0,5.0,115.5,1500000
7567,2017,7,9,מעגל השלום,15,דירה בבית קומות,3.0,4.0,76.0,1825000
7568,2017,7,7,קרית ספר,24,דירה בבית קומות,3.0,1.0,72.22,1200000
7569,2017,7,7,תורה ועבודה,29,דירה בבית קומות,3.0,3.0,40.2,800000
7570,2017,7,7,קרון אהרון,7,דירה בבית קומות,5.0,5.0,131.0,2670000
7571,2017,7,6,אלקבץ,15,דירה בבית קומות,3.0,7.0,65.4,1660000
7572,2017,7,6,וולפסון,48,דירה בבית קומות,4.0,3.0,106.81,1600000
7573,2017,7,6,גנות צבי,6,דירה בבית קומות,4.0,7.0,104.0,1915000
7574,2017,7,6,האלוף דוד,17,דירה בבית קומות,5.0,9.0,142.1,3685000
7575,2017,7,6,עין הקורא,4,דירה בבית קומות,2.0,1.0,50.5,500000
7576,2017,7,6,קרון אהרון,7,דירה,5.0,2.0,113.0,2670000
7577,2017,7,6,מוהליבר,32,דירה בבית קומות,1.5,1.0,37.43,800000
7578,2017,7,6,הגדוד העברי,77,דירה בבית קומות,3.0,1.0,72.38,1370000
7579,2017,7,6,הקישון,16,דירה בבית קומות,4.0,2.0,91.4,1499000
7580,2017,7,6,ירושלים,74,דירה בבית קומות,4.0,2.0,88.6,1410000
7581,2017,7,6,הסחלב,6,דירה בבית קומות,2.0,1.0,33.0,1050000
7582,2017,7,5,הפסנתר,3,דירה בבית קומות,2.5,2.0,52.45,1675000
7583,2017,7,5,ויצברד,17,דירה בבית קומות,2.0,2.0,55.28,1200000
7584,2017,7,5,הרב שלינקה יצחק,6,דירה בבית קומות,5.0,2.0,127.0,2455000
7585,2017,7,5,יהודה הלוי,3,דירה בבית קומות,3.5,5.0,73.11,1300000
7586,2017,7,5,נורדאו,34,דירה בבית קומות,2.0,3.0,61.48,1250000
7587,2017,7,5,הקוקיה,21,דירה בבית קומות,4.0,6.0,100.0,1971000
7588,2017,7,4,הקלרנית,5,דירה בבית קומות,5.0,2.0,112.94,2145000
7589,2017,7,4,החלמונית,4,דירה בבית קומות,3.5,4.0,74.2,1670000
7590,2017,7,4,שניאור זלמן,24,דירה בבית קומות,3.5,2.0,64.8,1290000
7591,2017,7,4,סולד,1,דירה בבית קומות,3.0,4.0,58.0,1230000
7592,2017,7,4,גלילי ישראל,19,דירה בבית קומות,5.0,14.0,125.45,3050000
7593,2017,7,3,ברניצקי נתן,24,דירה בבית קומות,3.0,4.0,57.35,1333000
7594,2017,7,3,ראובן ובת שבע,9,דירה בבית קומות,4.0,2.0,81.51,1450000
7595,2017,7,3,"מיש""ר",2,דירה בבית קומות,5.5,9.0,142.0,3150000
7596,2017,7,3,האחים סמילצ'נסקי,29,דירה בבית קומות,4.0,6.0,109.0,1900000
7597,2017,7,3,צלליכין,6,דירה בבית קומות,2.0,3.0,58.27,1400000
7598,2017,7,2,דליה,6,דירה בבית קומות,4.0,3.0,90.61,1700000
7599,2017,7,2,שרירא שמואל,1,דירה בבית קומות,3.0,4.0,70.95,1260000
7600,2017,7,2,האחים סולימן,12,דירה בבית קומות,3.0,2.0,69.1,1650000
7601,2017,7,2,העסיס,19,דירה בבית קומות,5.0,6.0,96.6,1938000
7602,2017,7,2,ויצברד,9,דירה בבית קומות,3.0,4.0,61.61,1145000
7603,2017,7,2,קאפח,3,דירה בבית קומות,4.5,6.0,111.0,2280000
7604,2017,7,2,ויתקין,7,דירה בבית קומות,4.0,2.0,87.85,1610000
7605,2017,7,2,יהודה,7,דירה בבית קומות,3.5,1.0,62.33,1360000
7606,2017,7,2,קרל נטר,34,דירה בבית קומות,5.0,5.0,100.0,1750000
7607,2017,6,30,אלקבץ,7,דירה בבית קומות,5.0,4.0,120.4,2200000
7608,2017,6,30,קרית ספר,18,דירה בבית קומות,3.5,3.0,68.44,1460000
7609,2017,6,30,אבן חן,2,דירה בבית קומות,4.0,7.0,97.62,2300000
7610,2017,6,30,עין דור,6,דירה בבית קומות,5.0,4.0,126.0,2295000
7611,2017,6,29,הגלים,10,דירה בבית קומות,4.5,2.0,96.64,1830000
7612,2017,6,29,עין דור,6,דירה,5.0,4.0,124.0,2295000
7613,2017,6,29,עולי הגרדום,63,דירה בבית קומות,3.0,7.0,80.0,1900000
7614,2017,6,29,אלחריזי,12,דירה בבית קומות,3.0,3.0,72.78,1860000
7615,2017,6,28,הנרקיס,16,דירה בבית קומות,3.0,2.0,59.5,1370000
7616,2017,6,28,היקב,8,דירה בבית קומות,3.0,3.0,60.47,2000000
7617,2017,6,28,דרור,50,דירה בבית קומות,4.0,7.0,86.08,1660000
7618,2017,6,27,פינס,7,דירה בבית קומות,3.0,0.0,64.54,1525000
7619,2017,6,27,האלוף דוד,17,דירה בבית קומות,5.0,9.0,125.4,2610000
7620,2017,6,27,שפירא צבי הרמן,15,דירה בבית קומות,4.0,6.0,101.37,1615000
7621,2017,6,27,מעונות ברכה,4,דירה בבית קומות,4.0,5.0,100.0,1760000
7622,2017,6,27,חיל השריון,5,דירה בבית קומות,4.0,2.0,104.0,1900000
7623,2017,6,27,אלירז שלמה,1,דירה בבית קומות,4.0,17.0,109.0,1939057
7624,2017,6,26,לוין מיכאל וחנה,16,דירה בבית קומות,3.5,5.0,84.1,1570000
7625,2017,6,26,הקוקיה,2,דירה בבית קומות,4.0,7.0,81.1,1500000
7626,2017,6,26,מעגל השלום,15,דירה בבית קומות,4.0,10.0,95.0,2400000
7627,2017,6,26,התזמורת,46,דירה בבית קומות,4.0,3.0,96.22,2090000
7628,2017,6,26,יהודה הלוי,34,דירה בבית קומות,3.5,1.0,68.47,1385000
7629,2017,6,26,דרור,3,דירה בבית קומות,3.5,3.0,108.54,1490000
7630,2017,6,26,סמילנסקי,27,דירה בבית קומות,4.0,3.0,82.02,1665000
7631,2017,6,25,תנועות הנוער,10,דירה בבית קומות,3.5,3.0,82.15,1830000
7632,2017,6,25,המפוחית,2,דירה בבית קומות,3.5,4.0,82.8,1750000
7633,2017,6,25,פינשטיין יונה צבי,13,דירה בבית קומות,4.0,5.0,74.66,1650000
7634,2017,6,25,הרשקוביץ,3,דירה בבית קומות,4.0,6.0,111.4,2255000
7635,2017,6,25,יהודה הלוי,37,דירה בבית קומות,4.0,4.0,81.87,1420000
7636,2017,6,25,קרל נטר,32,דירה בבית קומות,4.0,5.0,100.0,1750000
7637,2017,6,25,ברניצקי נתן,10,דירה בבית קומות,5.0,6.0,139.0,2530000
7638,2017,6,25,בן זאב,8,דירה בבית קומות,3.0,2.0,59.02,992000
7639,2017,6,25,מורשת ישראל,12,דירה בבית קומות,3.0,2.0,65.4,1450000
7640,2017,6,25,נחמה,15,דירה בבית קומות,5.0,1.0,122.7,2156000
7641,2017,6,23,אברמוביץ,9,דירה בבית קומות,3.5,7.0,77.25,1620000
7642,2017,6,23,מבצע נחשון,8,דירה בבית קומות,3.0,5.0,70.9,1280000
7643,2017,6,23,אבן גבירול,18,דירה בבית קומות,5.0,3.0,135.86,3230000
7644,2017,6,22,יהודה לייב,32,דירה בבית קומות,4.0,3.0,86.37,1475000
7645,2017,6,22,המפוחית,6,דירה בבית קומות,3.0,5.0,68.7,1710000
7646,2017,6,22,בן אליעזר,11,דירה בבית קומות,3.0,2.0,63.07,1360000
7647,2017,6,21,טרכטנברג,7,דירה בבית קומות,3.0,3.0,63.5,1430000
7648,2017,6,21,ברניצקי נתן,26,דירה בבית קומות,3.0,4.0,58.47,1330000
7649,2017,6,21,נחמה,15,דירה בבית קומות,4.0,2.0,91.15,1868000
7650,2017,6,21,יהודה לייב,49,דירה בבית קומות,3.0,1.0,52.73,800000
7651,2017,6,21,אלירז שלמה,1,דירה בבית קומות,4.0,12.0,109.0,1924057
7652,2017,6,20,הפרדס הראשון,2,דירה בבית קומות,4.0,4.0,88.33,1530000
7653,2017,6,20,יהודה הלוי,3,דירה בבית קומות,4.0,1.0,68.55,1375000
7654,2017,6,20,ויצמן,16,דירה בבית קומות,3.0,2.0,65.81,1420000
7655,2017,6,20,ארבל,1,דירה בבית קומות,5.5,6.0,134.67,2480000
7656,2017,6,19,אלקבץ,13,דירה בבית קומות,5.0,9.0,109.92,2400000
7657,2017,6,19,נורדאו,16,דירה בבית קומות,3.0,1.0,53.5,1270000
7658,2017,6,19,פופל מרדכי,14,דירה בבית קומות,4.0,6.0,98.0,1460000
7659,2017,6,19,האבות,18,דירה בבית קומות,4.0,6.0,77.45,1580000
7660,2017,6,18,הכרכום,7,דירה בבית קומות,3.0,0.0,65.0,1170000
7661,2017,6,18,בן סרוק,6,דירה בבית קומות,3.0,2.0,66.1,1700000
7662,2017,6,18,שניאור זלמן,36,דירה בבית קומות,3.5,4.0,40.0,1100000
7663,2017,6,18,קרל נטר,34,דירה בבית קומות,5.0,5.0,116.0,1950000
7664,2017,6,16,מעגל השלום,25,דירה בבית קומות,3.0,1.0,76.0,1750000
7665,2017,6,16,בית לחם,10,דירה בבית קומות,3.0,2.0,62.06,1365000
7666,2017,6,16,הרב שלינקה יצחק,1,דירה בבית קומות,4.0,1.0,94.14,2195000
7667,2017,6,15,ביאליק,9,דירה בבית קומות,2.5,1.0,46.84,1160000
7668,2017,6,15,צ'לנוב,20,דירה בבית קומות,4.0,2.0,87.34,1825000
7669,2017,6,15,ז'בוטינסקי,7,דירה בבית קומות,5.0,5.0,124.91,1900000
7670,2017,6,15,צייטלין,16,דירה בבית קומות,3.0,2.0,47.9,1100000
7671,2017,6,15,סולד,6,דירה בבית קומות,4.0,3.0,89.36,1580000
7672,2017,6,15,הלל נפתלי,5,דירה בבית קומות,3.0,3.0,68.33,1250000
7673,2017,6,15,"בית""ר",6,דירה בבית קומות,3.0,1.0,73.65,1485000
7674,2017,6,15,הזמורה,9,דירה בבית קומות,3.5,3.0,80.0,1750000
7675,2017,6,14,רמז,7,דירה בבית קומות,4.0,3.0,72.25,1000000
7676,2017,6,14,תל חי,9,דירה בבית קומות,3.0,3.0,54.68,900000
7677,2017,6,14,טרכטנברג,22,דירה בבית קומות,2.5,3.0,45.48,1230000
7678,2017,6,14,הצופים,11,דירה בבית קומות,3.5,7.0,82.15,1810000
7679,2017,6,14,שרירא שמואל,32,דירה בבית קומות,3.0,2.0,61.01,499000
7680,2017,6,14,מרגולין,31,דירה בבית קומות,3.0,3.0,67.09,1100000
7681,2017,6,13,דליה,10,דירה בבית קומות,3.5,1.0,77.76,1770000
7682,2017,6,13,"אז""ר",14,דירה בבית קומות,3.0,3.0,59.35,1285000
7683,2017,6,13,סמילנסקי,13,דירה בבית קומות,5.0,1.0,104.48,2400000
7684,2017,6,13,דרובין יואל,27,דירה בבית קומות,5.0,4.0,124.56,2300000
7685,2017,6,13,גלילי ישראל,19,דירה בבית קומות,5.0,14.0,130.0,3120000
7686,2017,6,13,העוגב,3,דירה בבית קומות,4.0,3.0,100.0,1900000
7687,2017,6,13,הגדוד העברי,48,דירה בבית קומות,3.0,2.0,63.54,719000
7688,2017,6,13,חזון איש,12,דירה בבית קומות,2.0,1.0,54.0,1230000
7689,2017,6,13,חיל השריון,5,דירה בבית קומות,4.0,3.0,104.0,2050000
7690,2017,6,12,שוחט מניה,4,דירה בבית קומות,3.0,3.0,62.0,1300000
7691,2017,6,12,ז'בוטינסקי,37,דירה בבית קומות,2.5,4.0,54.41,1215000
7692,2017,6,12,גן יבנה,6,דירה בבית קומות,2.5,2.0,55.22,1500000
7693,2017,6,12,שמריהו לוין,22,דירה בבית קומות,3.0,3.0,69.33,1310000
7694,2017,6,12,ברנדיס,7,דירה בבית קומות,3.0,3.0,52.73,483000
7695,2017,6,11,הזורעים,6,דירה בבית קומות,3.5,2.0,76.0,1720000
7696,2017,6,11,הצופים,16,דירה בבית קומות,3.0,1.0,78.69,1655000
7697,2017,6,11,השחר,4,דירה בבית קומות,3.0,0.0,69.56,1505000
7698,2017,6,11,הרב ברוק,8,דירה בבית קומות,2.0,1.0,42.0,106000000
7699,2017,6,11,קפלנסקי,35,דירה בבית קומות,3.5,4.0,67.8,1575000
7700,2017,6,11,בלבן אליעזר,1,דירה בבית קומות,4.0,5.0,65.0,1510000
7701,2017,6,9,רבי יהודה הנשיא,17,דירה בבית קומות,4.0,2.0,102.15,1950000
7702,2017,6,9,גלילי ישראל,19,דירה בבית קומות,5.0,9.0,125.45,2880000
7703,2017,6,8,בן אליעזר,25,דירה בבית קומות,5.0,3.0,105.51,1840000
7704,2017,6,8,ברנשטיין,31,דירה בבית קומות,5.0,6.0,128.9,1840000
7705,2017,6,8,הרצל,93,דירה בבית קומות,3.0,9.0,56.4,1500000
7706,2017,6,8,כצנלסון,60,דירה בבית קומות,5.0,2.0,115.55,2450000
7707,2017,6,8,אורנבך אשר,4,דירה בבית קומות,5.0,5.0,105.0,2200000
7708,2017,6,8,השייטת,2,דירה בבית קומות,4.0,6.0,112.0,2625000
7709,2017,6,8,"אז""ר",3,דירה בבית קומות,2.0,3.0,48.9,1170000
7710,2017,6,7,רבי יהודה הנשיא,21,דירה בבית קומות,3.0,3.0,82.84,1680000
7711,2017,6,7,אלרואי,20,דירה בבית קומות,2.0,4.0,36.0,1050000
7712,2017,6,7,היקב,8,דירה בבית קומות,3.0,1.0,59.01,1630000
7713,2017,6,7,אלרואי,9,דירה בבית קומות,3.0,4.0,49.0,970000
7714,2017,6,7,ירושלים,83,דירה בבית קומות,3.0,1.0,66.07,1200000
7715,2017,6,7,הנרקיס,22,דירה בבית קומות,3.0,3.0,60.9,1460000
7716,2017,6,7,החלמונית,25,דירה בבית קומות,4.0,3.0,89.0,1850000
7717,2017,6,7,הברון הירש,9,דירה בבית קומות,3.0,1.0,69.88,1020000
7718,2017,6,7,ז'בוטינסקי,90,דירה בבית קומות,3.0,1.0,57.81,1380000
7719,2017,6,6,הגדוד העברי,29,דירה בבית קומות,3.0,2.0,62.71,1300000
7720,2017,6,5,ברנדיס,11,דירה בבית קומות,3.0,1.0,52.73,515000
7721,2017,6,5,ויניק,32,דירה בבית קומות,2.5,2.0,58.4,920000
7722,2017,6,5,טביב,26,דירה בבית קומות,4.0,1.0,112.75,1850000
7723,2017,6,5,פיין בנימין,3,דירה בבית קומות,3.0,4.0,60.26,1100000
7724,2017,6,5,סנש חנה,13,דירה בבית קומות,3.0,3.0,49.6,1090000
7725,2017,6,4,חיל האויר,5,דירה בבית קומות,4.0,5.0,96.25,2250000
7726,2017,6,4,גלילי ישראל,25,דירה בבית קומות,3.0,6.0,70.0,2600000
7727,2017,6,4,משורר השואה,10,דירה בבית קומות,3.0,1.0,56.14,1160000
7728,2017,6,1,"ריב""ל",4,דירה בבית קומות,4.0,6.0,94.7,1935000
7729,2017,6,1,גיסין,4,דירה בבית קומות,3.0,2.0,65.08,1300000
7730,2017,6,1,אברבנאל,4,דירה בבית קומות,4.0,5.0,104.91,1560000
7731,2017,6,1,חנקין,18,דירה בבית קומות,3.0,1.0,61.5,1440000
7732,2017,5,30,אברבנאל,37,דירה בבית קומות,3.0,3.0,78.81,1430000
7733,2017,5,30,בלפור,2,דירה בבית קומות,3.5,4.0,92.65,1260000
7734,2017,5,29,החלמונית,13,דירה בבית קומות,3.5,2.0,94.9,1670000
7735,2017,5,29,הרב גורן,3,דירה בבית קומות,4.0,3.0,96.31,2140000
7736,2017,5,29,יוחנן הסנדלר,10,דירה בבית קומות,4.0,8.0,96.08,1740000
7737,2017,5,29,חיל התותחנים,26,דירה בבית קומות,5.0,10.0,136.15,3800000
7738,2017,5,29,החליל,26,דירה בבית קומות,2.5,2.0,67.09,1450000
7739,2017,5,29,הנורית,11,דירה בבית קומות,3.0,2.0,67.0,1445000
7740,2017,5,29,הסחלב,7,דירה בבית קומות,3.0,3.0,64.9,1310000
7741,2017,5,29,מעונות ברכה,4,דירה בבית קומות,4.0,4.0,100.0,1750000
7742,2017,5,29,משורר השואה,9,דירה בבית קומות,3.0,2.0,47.1,1030000
7743,2017,5,29,מורשת ישראל,9,דירה בבית קומות,3.0,3.0,65.4,1660000
7744,2017,5,29,קאפח,9,דירה בבית קומות,5.5,8.0,117.0,2140000
7745,2017,5,29,"הרשב""א",17,דירה בבית קומות,4.0,5.0,81.7,1840000
7746,2017,5,29,עולי הגרדום,3,דירה בבית קומות,2.0,1.0,57.75,1600000
7747,2017,5,28,הגיתית,12,דירה בבית קומות,3.0,6.0,67.0,1720000
7748,2017,5,28,כפר חיטים,5,דירה בבית קומות,4.5,3.0,90.1,1960000
7749,2017,5,28,לוין מיכאל וחנה,16,דירה בבית קומות,3.5,1.0,81.3,1620000
7750,2017,5,28,קאפח,1,דירה בבית קומות,3.0,1.0,65.4,1630000
7751,2017,5,28,"רש""י",21,דירה בבית קומות,3.0,2.0,70.0,1600000
7752,2017,5,28,וייז סטפן,4,דירת גג,5.0,6.0,110.0,1420000
7753,2017,5,28,גלילי ישראל,19,דירה בבית קומות,5.0,6.0,125.05,2800000
7754,2017,5,28,דוד הראובני,7,דירה בבית קומות,4.0,4.0,91.8,1550000
7755,2017,5,27,"רש""י",21,דירה,3.0,2.0,71.0,1600000
7756,2017,5,25,גרינבוים,5,דירה בבית קומות,2.0,3.0,57.49,1180000
7757,2017,5,25,הנופר,22,דירה בבית קומות,3.5,3.0,76.1,1700000
7758,2017,5,25,ויניק,38,דירה בבית קומות,3.0,3.0,60.09,1600000
7759,2017,5,25,פרישמן,5,דירה בבית קומות,4.0,2.0,82.13,1300000
7760,2017,5,25,הירשפלד,37,דירה בבית קומות,3.0,2.0,70.01,1460000
7761,2017,5,25,אלירז שלמה,7,דירה בבית קומות,4.0,20.0,115.0,1800000
7762,2017,5,25,התזמורת,40,דירה בבית קומות,4.5,4.0,88.51,2275000
7763,2017,5,25,הגיתית,4,דירה בבית קומות,4.0,2.0,92.0,1950000
7764,2017,5,24,אבן חן,2,דירה בבית קומות,4.0,12.0,97.5,2300000
7765,2017,5,24,הרב שלינקה יצחק,3,דירה בבית קומות,5.0,7.0,126.37,2650000
7766,2017,5,24,סולד,6,דירה בבית קומות,3.0,5.0,91.0,1350000
7767,2017,5,24,הגיתית,8,דירה בבית קומות,5.0,0.0,111.0,2595000
7768,2017,5,24,"תרמ""ב",30,דירה בבית קומות,4.0,5.0,88.11,1450000
7769,2017,5,24,ז'בוטינסקי,7,דירה בבית קומות,4.0,6.0,91.51,1600000
7770,2017,5,24,מרגולין,8,דירה בבית קומות,4.0,4.0,90.58,1535000
7771,2017,5,24,בן גוריון,40,דירה בבית קומות,4.0,3.0,72.0,1680000
7772,2017,5,23,רוטשילד,109,דירה בבית קומות,4.0,4.0,92.54,1350000
7773,2017,5,23,רוטשילד,110,דירה בבית קומות,3.0,1.0,60.21,1030000
7774,2017,5,22,הנופר,22,דירה בבית קומות,4.0,3.0,80.8,800000
7775,2017,5,22,תורה ועבודה,11,דירה בבית קומות,2.0,3.0,39.5,870000
7776,2017,5,22,עין דור,6,דירה בבית קומות,5.0,3.0,123.0,2285000
7777,2017,5,22,שוחט מניה,10,דירה בבית קומות,3.0,2.0,61.74,1275000
7778,2017,5,21,אייזנבנד,7,דירה בבית קומות,4.0,3.0,105.57,762000
7779,2017,5,21,הגדוד העברי,64,דירה בבית קומות,3.5,2.0,65.78,1300000
7780,2017,5,21,"אח""י להב",5,דירה בבית קומות,4.0,1.0,97.81,2560000
7781,2017,5,21,פינשטיין יונה צבי,7,דירה בבית קומות,4.0,1.0,78.29,800000
7782,2017,5,21,אחיעזר,3,דירה בבית קומות,3.0,4.0,61.0,1160000
7783,2017,5,21,הצבעוני,10,דירה בבית קומות,3.0,4.0,63.5,1350000
7784,2017,5,21,עין דור,6,דירה,5.0,3.0,124.0,2285000
7785,2017,5,21,עין דור,6,דירה,5.0,3.0,124.0,2275000
7786,2017,5,19,הרשקוביץ,1,דירה בבית קומות,5.0,2.0,111.49,2500000
7787,2017,5,19,נחמה,1,דירה בבית קומות,4.0,3.0,80.28,1925000
7788,2017,5,19,יוחנן הסנדלר,23,דירה בבית קומות,3.0,4.0,72.65,1263000
7789,2017,5,18,"ביל""ו",22,דירה בבית קומות,4.0,1.0,88.78,1550000
7790,2017,5,18,פרישמן,4,דירה בבית קומות,3.0,2.0,61.82,1280000
7791,2017,5,18,הכינור,9,דירת גן,4.0,0.0,106.52,2450000
7792,2017,5,18,בלבן אליעזר,6,דירה בבית קומות,4.0,4.0,88.17,1730000
7793,2017,5,18,גלילי ישראל,19,דירה בבית קומות,5.0,9.0,130.0,2980000
7794,2017,5,18,שרף חיים,4,דירה בבית קומות,4.0,7.0,109.45,1600000
7795,2017,5,18,ז'בוטינסקי,5,דירה בבית קומות,3.5,4.0,81.88,1230000
7796,2017,5,18,גלילי ישראל,19,דירה בבית קומות,5.0,6.0,125.05,2800000
7797,2017,5,17,"איתמר בן אב""י",11,דירה בבית קומות,3.5,2.0,69.44,1420000
7798,2017,5,17,הקוקיה,46,דירה בבית קומות,4.0,6.0,113.9,2110000
7799,2017,5,17,וולפסון,23,דירה בבית קומות,2.0,1.0,48.03,950000
7800,2017,5,17,גלילי ישראל,19,דירה,5.0,15.0,130.0,2980000
7801,2017,5,17,אלקבץ,1,דירה בבית קומות,3.0,4.0,65.4,1620000
7802,2017,5,17,רמז,7,דירה בבית קומות,3.0,1.0,72.11,1540000
7803,2017,5,16,רוטשילד,102,דירה בבית קומות,4.0,3.0,79.72,1200000
7804,2017,5,16,חיל הצנחנים,10,דירה בבית קומות,4.0,6.0,94.9,1750000
7805,2017,5,16,המורן,9,דירה בבית קומות,3.0,3.0,64.9,1215000
7806,2017,5,15,קאפח,9,דירה בבית קומות,3.5,10.0,75.0,1820000
7807,2017,5,15,הירקון,6,דירה בבית קומות,3.0,3.0,63.2,1400000
7808,2017,5,15,הגדוד העברי,35,דירה בבית קומות,4.0,1.0,77.97,699000
7809,2017,5,14,הכורמים,9,דירה בבית קומות,5.0,6.0,117.0,2325000
7810,2017,5,14,חזון איש,14,דירה בבית קומות,3.5,1.0,67.0,1485000
7811,2017,5,14,בלקינד שמשון,26,דירה בבית קומות,3.0,3.0,72.99,1630000
7812,2017,5,12,החלמונית,27,דירה בבית קומות,2.0,7.0,32.0,1200000
7813,2017,5,11,הרצל,93,דירה בבית קומות,2.0,3.0,34.78,1180000
7814,2017,5,11,המפוחית,4,דירה בבית קומות,3.0,4.0,68.7,1066000
7815,2017,5,11,אורנבך אשר,2,דירה בבית קומות,5.0,9.0,97.0,3825000
7816,2017,5,11,פינברג יוסף,10,דירה בבית קומות,3.0,3.0,80.0,1665000
7817,2017,5,11,הנרקיס,8,דירה בבית קומות,4.0,7.0,83.2,1750000
7818,2017,5,11,האורגן,5,דירה בבית קומות,4.0,4.0,95.5,1990000
7819,2017,5,10,דרובין יואל,15,דירה בבית קומות,3.0,1.0,59.95,1290000
7820,2017,5,10,מוסאל יצחק,15,דירה בבית קומות,5.0,1.0,140.0,2640000
7821,2017,5,10,ברניצקי נתן,22,דירה בבית קומות,3.0,0.0,54.0,826000
7822,2017,5,10,מורדי הגטאות,41,דירה בבית קומות,4.0,4.0,80.75,1115000
7823,2017,5,10,האלוף דוד,1,דירה בבית קומות,5.0,14.0,185.0,3094000
7824,2017,5,10,פינברג יוסף,10,דירה,3.0,3.0,80.0,1665000
7825,2017,5,10,הלל נפתלי,16,דירה בבית קומות,2.5,4.0,61.64,1000000
7826,2017,5,9,קרן קימת לישראל,12,דירה בבית קומות,4.0,1.0,86.38,1535000
7827,2017,5,9,בלקינד שמשון,26,דירה בבית קומות,3.0,3.0,80.0,1600000
7828,2017,5,8,המפוחית,2,דירה בבית קומות,3.0,4.0,68.7,1600000
7829,2017,5,8,"צ""ג בנות",28,דירה בבית קומות,3.0,4.0,65.05,1150000
7830,2017,5,8,יהודה הלוי,53,דירה בבית קומות,3.0,4.0,48.4,1145000
7831,2017,5,8,החפץ חיים,5,דירה בבית קומות,2.0,1.0,57.7,1054000
7832,2017,5,8,השירה העברית,6,דירה בבית קומות,2.0,8.0,50.68,1420000
7833,2017,5,8,ירושלים,19,דירה בבית קומות,4.0,1.0,100.09,1680000
7834,2017,5,8,העסיס,6,דירה בבית קומות,3.0,1.0,77.1,1840000
7835,2017,5,8,גיבשטיין יהושע,1,דירה בבית קומות,4.0,4.0,109.36,1910000
7836,2017,5,7,הקישון,9,דירת גן,5.0,3.0,101.0,1820000
7837,2017,5,7,משמר הירדן,28,דירה בבית קומות,3.5,1.0,89.26,1300000
7838,2017,5,7,עולי הגרדום,63,דירה בבית קומות,4.0,4.0,100.0,1790000
7839,2017,5,7,הרצל,44,דירה בבית קומות,3.0,1.0,62.64,1150000
7840,2017,5,5,חיל הצנחנים,20,דירה בבית קומות,5.0,0.0,124.0,2425000
7841,2017,5,4,אלקבץ,7,דירה בבית קומות,5.0,7.0,120.4,2400000
7842,2017,5,4,"הרשב""א",15,דירה בבית קומות,4.5,10.0,108.43,2070000
7843,2017,5,4,שרירא שמואל,1,דירה בבית קומות,3.0,2.0,70.95,1330000
7844,2017,5,4,"עגנון ש""י",8,דירה בבית קומות,3.0,2.0,39.0,1300000
7845,2017,5,4,ההתיישבות,51,דירה בבית קומות,4.0,3.0,116.9,2000000
7846,2017,5,4,חיל הצנחנים,25,דירה בבית קומות,4.0,3.0,74.5,1490000
7847,2017,5,4,חנקין,12,דירה בבית קומות,3.0,2.0,65.37,1325000
7848,2017,5,4,נחמה,15,דירה בבית קומות,5.0,4.0,122.7,2339000
7849,2017,5,4,פיין בנימין,6,דירה בבית קומות,3.0,2.0,59.1,1190000
7850,2017,5,4,וולפסון,52,דירה בבית קומות,3.0,6.0,67.27,1335000
7851,2017,5,4,דוידזון,2,דירה בבית קומות,4.0,3.0,97.5,1580000
7852,2017,5,3,הפסנתר,8,דירה בבית קומות,3.0,3.0,63.95,1650000
7853,2017,5,3,תורה ועבודה,11,דירה בבית קומות,4.0,3.0,87.0,1125000
7854,2017,5,3,מבצע קדש,1,דירה בבית קומות,3.5,3.0,82.06,1470000
7855,2017,5,2,הנרקיס,16,דירה בבית קומות,3.0,4.0,59.5,1340000
7856,2017,5,1,יהודה לייב,44,דירה בבית קומות,4.0,3.0,91.0,588000
7857,2017,4,30,קרן היסוד,19,דירה בבית קומות,3.0,2.0,80.0,1440000
7858,2017,4,30,בית יוסף,4,דירה בבית קומות,3.0,1.0,61.51,405000
7859,2017,4,30,קידוש השם,15,דירה בבית קומות,4.0,3.0,80.0,1425000
7860,2017,4,30,כצנלסון,19,דירה בבית קומות,4.0,3.0,98.72,1580000
7861,2017,4,30,אורנבך אשר,4,דירה בבית קומות,5.0,7.0,130.0,2710000
7862,2017,4,30,פופל מרדכי,12,דירה בבית קומות,4.5,5.0,97.2,1400000
7863,2017,4,30,"צ""ג בנות",32,דירה בבית קומות,4.0,6.0,90.0,1525000
7864,2017,4,30,מיכה יוסף,3,דירה בבית קומות,3.0,2.0,68.51,1300000
7865,2017,4,28,ויגודסקי,3,דירה בבית קומות,3.0,1.0,68.3,730000
7866,2017,4,28,ז'בוטינסקי,5,דירה בבית קומות,3.0,4.0,69.62,1230000
7867,2017,4,28,"מיש""ר",2,דירה בבית קומות,6.0,11.0,142.0,2200000
7868,2017,4,27,הלוי יוסף,6,דירה בבית קומות,5.0,1.0,119.0,1847000
7869,2017,4,27,מולכו שלמה,13,דירה בבית קומות,4.0,3.0,87.0,1610000
7870,2017,4,27,תנועות הנוער,11,דירה בבית קומות,4.0,3.0,96.15,1890000
7871,2017,4,27,על כנפי נשרים,5,דירה בבית קומות,3.0,1.0,81.5,1340000
7872,2017,4,26,המרגנית,18,דירה בבית קומות,3.0,3.0,60.9,778000
